"Variables ->","m_L_GDP","m_L_S","m_L_CPI","m_RS","m_L_CPIXFE","m_L_CPI_RW","m_RS_RW","m_REM_GDP","m_L_GDP_RW_GAP","m_L_MB","L_GDP","L_GDP_BAR","L_GDP_GAP","DLA_GDP","D4L_GDP","DLA_GDP_BAR","CUM_L_GDP_GAP","L_GDP_SM","D4_GDP_SM","MCI","L_CPI","DLA_CPI","D4L_CPI","D4L_CPI_TAR","D4L_CPI_DEV","L_CPIXFE","DLA_CPIXFE","D4L_CPIXFE","RMC","L_CPI_NOSUBY","DLA_CPI_NOSUBY","D4L_CPI_NOSUBY","E_DLA_CPI","E_DLA_CPIXFE","L_MB","D4L_MB","DLA_MB","L_VEL","D4L_VEL","DLA_VEL","PM_D4L_MB","L_S","DLA_S","D4L_S","DLA_S_DEV","L_S_TAR","DLA_S_TAR","D4L_S_TAR","L_Z","L_Z_BAR","L_Z_GAP","DLA_Z","D4L_Z","DLA_Z_BAR","PREM","SHKN_PREM","RS","RR","RR_BAR","RR_GAP","RSNEUTRAL","REM_GDP","L_CPI_RW","DLA_CPI_RW","D4L_CPI_RW","L_CPI_RW_Q","DLA_CPI_RW_Q","D4L_CPI_RW_Q","L_GDP_RW_GAP","RS_RW","RR_RW","RR_RW_BAR","RR_RW_GAP","RS_EXTERNAL","SHK_L_GDP_GAP","SHK_DLA_GDP_BAR","SHK_D4L_CPI_TAR","SHK_DLA_CPIXFE","SHK_D4L_CPI_NOSUBY","SHK_L_S","SHK_DLA_S_TAR","SHK_DLA_Z_BAR","SHK_RS","SHK_RR_BAR","SHK_D4L_MB","SHK_REM_GDP","SHK_PREM","SHK_L_GDP_RW_GAP","SHK_RS_RW","SHK_DLA_CPI_RW","SHK_RR_RW_BAR","b1","b2","b3","b5","b4","b6","a1","a2","a3","e1","h2","h3","f1","f2","f3","h1","g1","g2","g3","g4","j1","j2","rho_DLA_GDP_BAR","rho_D4L_CPI_NOSUBY","rho_D4L_CPI_TAR","rho_D4L_VEL","rho_SHKN_PREM","rho_DLA_Z_BAR","rho_RR_BAR","rho_REM_GDP","rho_L_GDP_RW_GAP","rho_RS_RW","rho_RR_RW_BAR","rho_DLA_CPI_RW","rho_PM_D4L_MB","ss_D4L_CPI_TAR","ss_RR_BAR","ss_DLA_Z_BAR","ss_DLA_GDP_BAR","ss_DLA_CPI_RW","ss_RR_RW_BAR","ss_REM_GDP","ss_D4L_MB","ss_D4L_VEL","ttrend","std_SHK_L_GDP_GAP","std_SHK_DLA_GDP_BAR","std_SHK_D4L_CPI_TAR","std_SHK_DLA_CPIXFE","std_SHK_D4L_CPI_NOSUBY","std_SHK_L_S","std_SHK_DLA_S_TAR","std_SHK_DLA_Z_BAR","std_SHK_RS","std_SHK_RR_BAR","std_SHK_D4L_MB","std_SHK_REM_GDP","std_SHK_PREM","std_SHK_L_GDP_RW_GAP","std_SHK_RS_RW","std_SHK_DLA_CPI_RW","std_SHK_RR_RW_BAR"
"2019Q3",1.17698897e+03,2.04199046e+02,4.38122328e+02,2.75000000e+00,5.55778544e+02,4.82861143e+02,1.90000000e+00,1.40932537e+01,1.69642012e+00,1.11389358e+03,1.17698897e+03,1.17503705e+03,1.95191628e+00,-5.15169099e-01,3.90815984e+00,1.95543002e+00,-2.13513443e+01,4.70220506e+03,3.62008848e+00,7.39991759e-01,4.38122328e+02,-6.03914052e+00,1.78828294e+00,4.00000000e+00,-2.35768669e+00,5.55778544e+02,1.75602387e+00,2.14909270e+00,-4.31266787e-01,3.34551223e+00,-2.81614462e+00,-3.60809761e-01,1.67257006e+00,1.67257006e+00,1.11389358e+03,1.00634189e+01,6.47908465e+00,-1.70650961e+01,-3.87616637e+00,-3.29904191e+00,4.36697613e+00,2.04199046e+02,4.87965531e-02,6.71617728e-01,-2.12839706e-01,-8.50911360e+00,1.04409387e+00,9.17976018e-01,1.31281645e+02,1.34096095e+02,-2.81444986e+00,-3.98128324e+00,-3.46392711e+00,-1.79480420e-01,9.02925438e-01,-2.56437953e-02,2.75000000e+00,9.82692587e-01,9.43738908e-01,3.89536793e-02,2.49540932e+00,1.40932537e+01,4.82861143e+02,-2.27405592e+00,-1.98645214e+00,6.87060189e+02,-2.22525937e+00,-1.31483441e+00,1.69642012e+00,1.90000000e+00,4.17405592e+00,4.91758889e-01,3.68229704e+00,4.23569454e+00,3.11779779e-01,-5.00804639e-01,0.00000000e+00,-1.91414664e-01,-2.19359443e+00,-3.09675854e-01,-5.52274975e-02,3.03376401e-01,1.98656040e-02,-3.88348519e-02,3.50413950e+00,4.10778406e-01,-1.78065613e-02,8.45213921e-01,-4.48139517e-01,-6.57694394e-01,-1.04426255e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2019Q4",1.17699066e+03,2.03973951e+02,4.39858038e+02,2.75000000e+00,5.56330258e+02,4.82831374e+02,1.55000000e+00,1.36263034e+01,1.84192037e+00,1.12800813e+03,1.17699066e+03,1.17548995e+03,1.50071731e+00,6.78232380e-03,4.22647968e+00,1.81157821e+00,-1.98506269e+01,4.70643154e+03,3.94861540e+00,-3.07577301e-01,4.39858038e+02,6.94284045e+00,3.34882331e+00,4.00000000e+00,-1.61317991e+00,5.56330258e+02,2.20685474e+00,2.18566573e+00,-1.03608587e+00,4.83836397e+00,1.49285174e+00,1.16315759e+00,1.92521785e+00,1.92521785e+00,1.12800813e+03,1.07354370e+01,5.64581985e+01,-2.45965630e+01,-4.19329159e+00,-3.01258675e+01,3.16013400e+00,2.03973951e+02,-9.00382038e-01,-5.36943451e-01,-9.95297321e-01,-8.22887007e+00,1.12097412e+00,9.98809609e-01,1.30475067e+02,1.34047956e+02,-3.57288904e+00,-3.22631343e+00,-2.75782232e+00,-1.92556679e-01,8.75483875e-01,-2.38687940e-02,2.75000000e+00,-2.58160467e-01,9.04153859e-01,-1.16231433e+00,3.44699146e+00,1.36263034e+01,4.82831374e+02,-1.19076651e-01,-3.52131449e-02,6.86805324e+02,-1.01945869e+00,-5.72156596e-01,1.84192037e+00,1.55000000e+00,1.66907665e+00,4.92332620e-01,1.17674403e+00,3.73988642e+00,-9.65491197e-02,-4.07046528e-01,0.00000000e+00,3.96161387e-01,1.44794473e+00,-5.24424862e-01,-4.14389232e-02,2.84032536e-01,-2.66094330e-02,-4.82942658e-02,1.03250715e-01,-4.76561822e-01,-1.10468963e-02,4.84784274e-01,-3.31068374e-01,8.72762496e-01,-6.45954098e-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q1",1.17620970e+03,2.03945887e+02,4.39695706e+02,2.75000000e+00,5.56816533e+02,4.80191564e+02,8.00000000e-02,1.35250681e+01,-2.86014128e-02,1.12527885e+03,1.17620970e+03,1.17594950e+03,2.60198679e-01,-3.12384356e+00,8.75553398e-01,1.83823096e+00,-1.95904283e+01,4.70730709e+03,3.23158530e+00,1.21551316e+00,4.39695706e+02,-6.49327919e-01,1.75293072e+00,4.00000000e+00,-5.68357591e+00,5.56816533e+02,1.94509978e+00,2.09505067e+00,-3.20814575e+00,5.15548853e+00,3.17124560e-01,-3.42119941e-01,-5.40901097e-01,-5.40901097e-01,1.12527885e+03,1.53687503e+01,-1.09170984e+01,-2.75164145e+01,-1.22681463e+01,-1.16794062e+01,1.27402662e+01,2.03945887e+02,-1.12254560e-01,-5.24122936e-02,-2.02135615e+00,-7.93319933e+00,1.18268297e+00,1.07869538e+00,1.27320919e+02,1.33997409e+02,-6.67649018e+00,-1.26165917e+01,-6.17711313e+00,-2.02187151e-01,8.59933157e-01,-5.96957245e-03,2.75000000e+00,1.67826595e+00,8.64001331e-01,8.14264614e-01,1.06457762e-01,1.35250681e+01,4.80191564e+02,-1.05592374e+01,-4.02965017e+00,6.84137451e+02,-1.06714919e+01,-4.08206247e+00,-2.86014128e-02,8.00000000e-02,1.06392374e+01,4.93688809e-01,1.01455485e+01,2.15700171e+00,9.43357603e-02,-2.61054327e-01,0.00000000e+00,1.62781508e+00,-1.26020023e+00,-3.43652024e-01,-4.32011514e-02,2.85344278e-01,2.26065409e-01,-5.49895107e-02,1.05281724e+01,-1.15796475e-01,5.96482453e-03,-1.50213771e+00,-1.32596720e+00,-1.10758837e+01,2.21417416e-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q2",1.16754379e+03,2.04088603e+02,4.41993053e+02,2.00000000e+00,5.57273219e+02,4.79160601e+02,8.00000000e-02,1.32609406e+01,-8.75647213e+00,1.12933007e+03,1.16754379e+03,1.17645196e+03,-8.90817058e+00,-3.46636544e+01,-9.57397119e+00,2.00982261e+00,-2.84985988e+01,4.69773312e+03,-1.40944569e-01,-4.21791976e+00,4.41993053e+02,9.18938576e+00,2.36093944e+00,4.00000000e+00,-4.94484498e+00,5.57273219e+02,1.82674584e+00,1.93368106e+00,-8.44429954e+00,6.58891523e+00,1.43342670e+00,4.27258382e-01,-5.91990848e-01,-5.91990848e-01,1.12933007e+03,1.70562659e+01,1.62048789e+01,-4.08068917e+01,-2.45665560e+01,-5.31619086e+01,2.41942977e+01,2.04088603e+02,5.70862770e-01,-9.82443187e-02,-1.29493753e+00,-7.64342136e+00,1.15911186e+00,1.12671570e+00,1.25975984e+02,1.33956413e+02,-7.98042851e+00,-5.37973830e+00,-6.30098167e+00,-1.63984985e-01,7.64916997e-01,-2.78136605e-03,2.00000000e+00,3.16087581e-01,8.08054453e-01,-4.91966872e-01,6.06247569e-01,1.32609406e+01,4.79160601e+02,-4.12385523e+00,-4.26905629e+00,6.83249203e+02,-3.55299246e+00,-4.36730061e+00,-8.75647213e+00,8.00000000e-02,4.20385523e+00,5.03978726e-01,3.69987651e+00,2.37383809e+00,-4.50786265e+00,-1.11573792e-01,0.00000000e+00,1.90045217e+00,6.97293651e-01,-2.43923964e-01,-1.24837579e-01,3.31605223e-01,-3.69791308e-01,-7.69994717e-02,1.52761113e+01,-2.79761764e-01,2.03420176e-04,-8.73359100e+00,4.58784687e-02,2.66761091e+00,9.35586017e-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q3",1.17549380e+03,2.04862200e+02,4.42968536e+02,1.75000000e+00,5.57857293e+02,4.81374563e+02,9.00000000e-02,1.57392413e+01,-1.80674403e+00,1.13981889e+03,1.17549380e+03,1.17707975e+03,-1.58595462e+00,3.18000436e+01,-1.49516801e+00,2.51117979e+00,-3.00845535e+01,4.69623795e+03,-1.49177653e+00,-8.80216111e+00,4.42968536e+02,3.90193380e+00,4.84620802e+00,4.00000000e+00,5.60900074e-01,5.57857293e+02,2.33629545e+00,2.07874895e+00,-3.56618280e+00,6.11297130e+00,-4.75943933e-01,2.76745907e+00,2.93830110e+00,2.93830110e+00,1.13981889e+03,2.59253141e+01,4.19552775e+01,-4.22768293e+01,-2.52117332e+01,-5.87975043e+00,2.24742741e+01,2.04862200e+02,3.09438897e+00,6.63153786e-01,-5.88249086e-01,-7.37990978e+00,1.05404633e+00,1.12920382e+00,1.28379470e+02,1.33925881e+02,-5.54641097e+00,9.61394246e+00,-2.90217524e+00,-1.22127686e-01,6.99049790e-01,-1.59577944e-02,1.75000000e+00,-2.69596599e+00,8.04026911e-01,-3.49999290e+00,5.26179774e+00,1.57392413e+01,4.81374563e+02,8.85584894e+00,-1.48658008e+00,6.86236763e+02,1.19502379e+01,-8.23426289e-01,-1.80674403e+00,9.00000000e-02,-8.76584894e+00,5.17615774e-01,-9.28346471e+00,2.76645361e+00,1.22410994e+00,2.47430951e-01,0.00000000e+00,-1.16429796e-02,2.43022403e+00,2.20244488e-01,-2.16473398e-01,3.41494950e-01,-3.66474319e-01,-3.37407133e-02,5.53826574e+00,2.45986664e+00,-1.45671113e-02,5.19843367e+00,-1.05238962e-01,1.11425476e+01,1.42258997e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q4",1.17940707e+03,2.05427997e+02,4.44569005e+02,1.75000000e+00,5.58513894e+02,4.82758305e+02,9.00000000e-02,1.57614023e+01,-1.31492363e+00,1.15453046e+03,1.17940707e+03,1.17778929e+03,1.61777914e+00,1.56530765e+01,2.41640553e+00,2.83814146e+00,-2.84667743e+01,4.69865436e+03,-1.94429507e+00,-1.79288633e+01,4.44569005e+02,6.40187274e+00,4.71096610e+00,4.00000000e+00,3.64417977e-01,5.58513894e+02,2.62640530e+00,2.18363659e+00,-1.29807873e+00,7.36569347e+00,1.25272217e+00,2.52732950e+00,3.07931623e+00,3.07931623e+00,1.15453046e+03,2.65223294e+01,5.88462597e+01,-4.63888503e+01,-2.17922873e+01,-1.64480839e+01,1.92949578e+01,2.05427997e+02,2.26318657e+00,1.45404594e+00,2.04034264e+00,-7.15069979e+00,9.16839978e-01,1.07817028e+00,1.29672407e+02,1.33886344e+02,-4.21393659e+00,5.17175027e+00,-8.02659318e-01,-1.58147260e-01,6.64161915e-01,-4.93418404e-02,1.75000000e+00,-2.71201188e+00,7.87096722e-01,-3.49910860e+00,5.18054939e+00,1.57614023e+01,4.82758305e+02,5.53496900e+00,-7.30686622e-02,6.88186302e+02,7.79815557e+00,1.38097727e+00,-1.31492363e+00,9.00000000e-02,-5.44496900e+00,5.32330593e-01,-5.97729959e+00,2.67544073e+00,2.71155871e-01,1.58466709e-01,0.00000000e+00,-1.12569186e-01,3.42974059e-01,6.05679825e-02,-2.59316344e-01,2.70449188e-01,-1.86129305e-01,-4.72668229e-02,3.56296591e+00,2.99969984e-02,-4.13629432e-02,1.30471594e-01,-7.41185150e-02,-1.26412526e+00,1.73219537e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q1",1.18066067e+03,2.04385690e+02,4.45373083e+02,1.75000000e+00,5.59386991e+02,4.87824337e+02,6.00000000e-02,1.66110645e+01,-5.89250955e-01,1.14590077e+03,1.18066067e+03,1.17857146e+03,2.08921489e+00,5.01441526e+00,4.45097024e+00,3.12867226e+00,-2.63775594e+01,4.70310533e+03,-1.05044086e+00,-2.04605875e+01,4.45373083e+02,3.21631319e+00,5.67737637e+00,4.00000000e+00,4.69631539e+00,5.59386991e+02,3.49238662e+00,2.57045830e+00,5.45256184e-01,8.26240660e+00,8.96713129e-01,3.10691807e+00,6.17746243e+00,6.17746243e+00,1.14590077e+03,2.06219159e+01,-3.45187525e+01,-4.09869019e+01,-1.34704873e+01,2.16077936e+01,1.03935693e+01,2.04385690e+02,-4.16922524e+00,4.39803268e-01,1.34634659e+00,-6.96447317e+00,7.44906454e-01,9.68726154e-01,1.32823036e+02,1.33821739e+02,-9.98702518e-01,1.26025165e+01,5.50211772e+00,-2.58419819e-01,6.52495269e-01,-1.07690297e-01,1.75000000e+00,-4.36042788e+00,7.65371034e-01,-5.12579892e+00,8.63010452e+00,1.66110645e+01,4.87824337e+02,2.02641283e+01,7.63277276e+00,6.92210027e+02,1.60949031e+01,8.07257603e+00,-5.89250955e-01,6.00000000e-02,-2.02041283e+01,5.47831173e-01,-2.07519595e+01,2.61099905e+00,-1.25249647e+00,1.77750104e-01,0.00000000e+00,-1.39596174e+00,1.11209689e+00,-1.26844917e+00,-2.99768256e-01,2.00317808e-01,-4.32915578e-01,-5.46831149e-02,-3.11290118e+00,8.57733015e-01,-8.30193769e-02,4.62687950e-01,-2.86952298e-01,1.57896500e+01,2.02855077e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q2",1.18211307e+03,2.04620994e+02,4.45825874e+02,1.75000000e+00,5.59920077e+02,4.91584574e+02,8.00000000e-02,1.72040688e+01,3.55978964e-01,1.14817794e+03,1.18211307e+03,1.17944274e+03,2.67032754e+00,5.80957989e+00,1.45692788e+01,3.48512928e+00,-2.37072319e+01,4.71767461e+03,4.98537164e+00,-1.38732025e+01,4.45825874e+02,1.81116306e+00,3.83282070e+00,4.00000000e+00,3.69957976e+00,5.59920077e+02,2.13234253e+00,2.64685748e+00,2.62526659e+00,7.77487845e+00,-4.87528146e-01,1.18596322e+00,5.56248776e+00,5.56248776e+00,1.14817794e+03,1.88478708e+01,9.10869870e+00,-4.23086262e+01,-1.50173454e+00,-5.28689740e+00,4.20771319e-01,2.04620994e+02,9.41214384e-01,5.32391172e-01,-4.91413169e+00,-6.79942954e+00,6.60174525e-01,8.43991821e-01,1.36285491e+02,1.33705286e+02,2.58020564e+00,1.38498205e+01,1.03095074e+01,-4.65812126e-01,8.31204190e-01,-1.00122991e-01,1.75000000e+00,-2.63948632e+00,7.73222664e-01,-3.41270899e+00,7.09817919e+00,1.72040688e+01,4.91584574e+02,1.50409487e+01,1.24239737e+01,6.96205568e+02,1.59821630e+01,1.29563649e+01,3.55978964e-01,8.00000000e-02,-1.49609487e+01,5.58087070e-01,-1.55190357e+01,1.87571796e+00,-4.98476626e-01,2.93182774e-01,0.00000000e+00,-2.79402206e+00,-1.26632721e+00,-6.69063631e-02,-2.07070549e-01,7.68335787e-02,-3.59331929e-01,-2.84689345e-02,-6.85472717e+00,6.10081657e-01,-4.62778423e-02,8.27379728e-01,-1.72684043e-01,2.56058832e-01,1.73349109e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q3",1.18329869e+03,2.04534993e+02,4.46573800e+02,1.75000000e+00,5.60736533e+02,4.92466081e+02,6.00000000e-02,1.79753849e+01,5.95053573e-01,1.14835100e+03,1.18329869e+03,1.18039811e+03,2.90058194e+00,4.74248274e+00,7.80488859e+00,3.82146511e+00,-2.08066500e+01,4.72547950e+03,7.31038580e+00,-1.18093369e+01,4.46573800e+02,2.99170736e+00,3.60526409e+00,4.00000000e+00,1.52313848e+00,5.60736533e+02,3.26582492e+00,2.87923984e+00,2.83155453e+00,6.83899554e+00,-9.35882909e-01,7.26024244e-01,4.65006638e+00,4.65006638e+00,1.14835100e+03,8.53211334e+00,6.92247487e-01,-3.99948142e+01,2.28201510e+00,9.25524814e+00,-2.87803935e+00,2.04534993e+02,-3.44001921e-01,-3.27206551e-01,2.81039859e-01,-6.63563188e+00,6.55190641e-01,7.44277900e-01,1.36264542e+02,1.33502015e+02,2.76252711e+00,-8.37988806e-02,7.88507209e+00,-8.13084748e-01,1.16762909e+00,-7.77346127e-02,1.75000000e+00,-2.20820605e+00,8.01112967e-01,-3.00931902e+00,5.83503337e+00,1.79753849e+01,4.92466081e+02,3.52602796e+00,1.10915185e+01,6.97001075e+02,3.18202604e+00,1.07643119e+01,5.95053573e-01,6.00000000e-02,-3.46602796e+00,5.62538576e-01,-4.02856654e+00,1.78643992e+00,-4.04291176e-01,3.33801863e-01,0.00000000e+00,-5.92498959e-01,-2.10056526e-01,-2.28940702e-01,-8.66286969e-02,-9.68931607e-02,-2.64896558e-01,-7.21482845e-03,-3.17257927e+00,7.94679158e-01,-2.76731173e-02,3.10270401e-01,-6.97062250e-02,-7.60263610e+00,1.30483924e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q4",1.18409119e+03,2.04451544e+02,4.47590703e+02,1.75000000e+00,5.62141640e+02,4.93956475e+02,7.00000000e-02,1.87138953e+01,1.69896722e+00,1.16570431e+03,1.18409119e+03,1.18142324e+03,2.66795319e+00,3.17001779e+00,4.68412392e+00,4.10053282e+00,-1.81386968e+01,4.73016362e+03,7.87731539e+00,-1.53714557e+00,4.47590703e+02,4.06760927e+00,3.02169822e+00,4.00000000e+00,2.41909774e+00,5.62141640e+02,5.62042862e+00,3.62774567e+00,2.85839452e+00,6.75964601e+00,-7.93495275e-02,-6.06047454e-01,6.52122620e+00,6.52122620e+00,1.16570431e+03,1.11738567e+01,6.94132329e+01,-4.91208373e+01,-2.73198706e+00,-3.65040926e+01,3.46803451e+00,2.04451544e+02,-3.33797473e-01,-9.76452561e-01,-9.99192562e-01,-6.47708744e+00,6.34177759e-01,6.73612345e-01,1.36266379e+02,1.33217543e+02,3.04883585e+00,7.34786205e-03,6.59397149e+00,-1.13788709e+00,1.48631696e+00,-6.38065320e-02,1.75000000e+00,-2.15660231e+00,8.37893367e-01,-2.99449568e+00,6.96916612e+00,1.87138953e+01,4.93956475e+02,5.96157396e+00,1.11981697e+01,6.98408019e+02,5.62777648e+00,1.02217172e+01,1.69896722e+00,7.00000000e-02,-5.89157396e+00,5.66353798e-01,-6.45792775e+00,2.34200365e+00,3.92483674e-02,3.33845364e-01,0.00000000e+00,1.63059952e-01,-1.17909839e+00,-2.60901876e-01,-5.30858328e-02,-1.31097778e-01,-3.26819989e-01,5.99268686e-03,5.48266205e+00,7.70049512e-01,-2.49392257e-02,1.22292437e+00,-7.02023042e-02,2.89335438e+00,1.30709311e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q1",1.18531709e+03,2.04045582e+02,4.49459553e+02,1.75000000e+00,5.64180859e+02,5.01653255e+02,3.30000000e-01,1.88671845e+01,6.16715008e-01,1.15609877e+03,1.18531709e+03,1.18249426e+03,2.82283305e+00,4.90360853e+00,4.65642224e+00,4.28408909e+00,-1.53158637e+01,4.73482004e+03,7.92867839e+00,-7.64986383e+00,4.49459553e+02,7.47540269e+00,4.08647059e+00,4.00000000e+00,9.86860977e+00,5.64180859e+02,8.15687612e+00,4.79386805e+00,5.73670877e+00,7.55500914e+00,7.95363128e-01,-7.07397454e-01,1.24918244e+01,1.24918244e+01,1.15609877e+03,1.01980068e+01,-3.84221518e+01,-4.16046184e+01,-6.17716541e-01,3.00648757e+01,1.45511400e+00,2.04045582e+02,-1.62384942e+00,-3.40108608e-01,-9.67975232e-01,-6.33247388e+00,5.78454249e-01,6.31999294e-01,1.41517977e+02,1.32867393e+02,8.65058450e+00,2.10063949e+01,8.69494109e+00,-1.40059974e+00,1.74023788e+00,-6.42340357e-02,1.75000000e+00,-5.07538971e+00,8.77542730e-01,-5.95293244e+00,1.30540960e+01,1.88671845e+01,5.01653255e+02,3.07871204e+01,1.38289178e+01,7.05698836e+02,2.91632710e+01,1.34888091e+01,6.16715008e-01,3.30000000e-01,-3.04571204e+01,5.71492674e-01,-3.10286131e+01,2.85800803e+00,-7.31278892e-03,2.85887060e-01,0.00000000e+00,-2.07455732e+00,-2.29044199e-01,-5.40194785e-01,-5.03329978e-02,-1.22015820e-01,-7.44012252e-01,1.45552567e-02,-9.72510163e-01,1.92656529e-01,-3.23307697e-02,-7.42458771e-01,-1.27978802e-01,2.60140187e+01,1.49592378e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
